"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.876088000E0,-6.068380737E0,-8.329279175E0,-2.865042114E-1,1.030942389E1
2.886114000E0,-6.442153473E0,-8.948391724E0,2.007325745E-1,1.102793496E1
2.896140000E0,-7.575596466E0,-8.991951141E0,1.157093811E0,1.181455514E1
2.906166000E0,-8.591833191E0,-8.213270416E0,2.136806488E0,1.207656203E1
2.916192000E0,-8.565937042E0,-6.808292084E0,2.854114838E0,1.130814264E1
2.926218000E0,-8.052355042E0,-5.178032227E0,3.251538391E0,1.011063506E1
2.936244000E0,-7.788004761E0,-3.894750824E0,3.305126953E0,9.313751463E0
2.946270000E0,-8.099357300E0,-3.283571777E0,3.162623291E0,9.294278798E0
2.956295000E0,-8.369545441E0,-3.196752319E0,2.866089935E0,9.406539629E0
2.966321000E0,-8.508007507E0,-3.681594086E0,2.342029724E0,9.561664603E0
2.976347000E0,-8.337961121E0,-4.412973175E0,2.022893372E0,9.648213590E0
2.986373000E0,-7.762557678E0,-4.956043854E0,1.921853485E0,9.408145046E0
2.996399000E0,-7.133116608E0,-5.379662933E0,1.830094299E0,9.119833933E0
3.006425000E0,-6.866670685E0,-5.556595001E0,1.524729309E0,8.963911745E0
3.016451000E0,-6.879094849E0,-5.398374023E0,1.083446960E0,8.811256741E0
3.026477000E0,-6.715784454E0,-5.094954987E0,6.408174133E-1,8.454050752E0
3.036503000E0,-6.600524139E0,-4.804858246E0,3.300636292E-1,8.170833720E0
3.046528000E0,-6.420448608E0,-4.645589447E0,3.040177917E-1,7.930705420E0
3.056554000E0,-6.091283112E0,-4.695585480E0,1.686991882E-1,7.692900127E0
3.066580000E0,-5.911357269E0,-4.855003967E0,1.043330383E-1,7.650234877E0
3.076606000E0,-6.043532410E0,-5.157674561E0,1.182540894E-1,7.946060338E0
3.086632000E0,-6.516698456E0,-5.412594452E0,1.056802368E-1,8.471995383E0
3.096658000E0,-7.113956451E0,-5.461991730E0,3.382965088E-2,8.968995177E0
3.106684000E0,-7.523205414E0,-5.307662659E0,-6.316864014E-2,9.207273911E0
3.116710000E0,-7.788004761E0,-5.088817749E0,-8.262817383E-2,9.303542962E0
