"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.534989917E0,-5.111869812E0,-9.252559204E0,1.677711182E0,1.070307337E1
2.545015917E0,-5.298681335E0,-9.139843597E0,1.592837677E0,1.068409550E1
2.555041917E0,-5.473966827E0,-8.984017639E0,1.312620392E0,1.060187993E1
2.565066917E0,-5.727988586E0,-8.942853241E0,9.889933777E-1,1.066595449E1
2.575092917E0,-6.007457428E0,-9.035959625E0,7.252418518E-1,1.087492928E1
2.585118917E0,-6.221212921E0,-9.112001495E0,5.248086548E-1,1.104569987E1
2.595144917E0,-6.228697357E0,-9.108259277E0,2.639012146E-1,1.103751338E1
2.605170917E0,-5.892197113E0,-8.891510010E0,-5.807922363E-2,1.066678538E1
2.615196917E0,-5.479056244E0,-8.592881012E0,-3.185375977E-1,1.019603490E1
2.625222917E0,-5.087620239E0,-8.299640808E0,-4.522096252E-1,9.745378945E0
2.635248917E0,-4.664300537E0,-8.036937103E0,-4.300556946E-1,9.302311831E0
2.645274917E0,-4.194876709E0,-7.774832153E0,-3.049159241E-1,8.839568956E0
2.655301542E0,-3.758683777E0,-7.554640045E0,-2.543211365E-1,8.441858160E0
2.665327542E0,-3.405867462E0,-7.391030273E0,-2.100132751E-1,8.140722772E0
2.675353542E0,-3.150648193E0,-7.244784393E0,-2.218386841E-1,7.903334571E0
2.685379542E0,-2.934647369E0,-7.066205750E0,-4.246669006E-1,7.663143014E0
2.695405542E0,-2.766996002E0,-6.815327454E0,-8.217910767E-1,7.401371207E0
2.705431542E0,-2.720742188E0,-6.595734100E0,-9.602531433E-1,7.199182764E0
2.715456542E0,-2.769690399E0,-6.495742035E0,-2.974314880E-1,7.067836655E0
2.725482542E0,-2.624941406E0,-6.371949463E0,1.462159424E0,7.044853975E0
2.735508542E0,-2.297272797E0,-5.980962524E0,3.859124908E0,7.479453194E0
2.745534542E0,-2.780617676E0,-5.413642273E0,4.099075928E0,7.337695877E0
2.755560542E0,-4.498894501E0,-5.202581177E0,1.436862030E0,7.026483838E0
2.765586542E0,-6.620283051E0,-5.295537872E0,-1.189875641E0,8.560763580E0
2.775612542E0,-7.696844330E0,-5.549409943E0,-4.505630493E-2,9.488908969E0
2.785638542E0,-7.321574707E0,-5.373974762E0,2.730322266E0,9.483655445E0
2.795664542E0,-6.885980530E0,-4.593348083E0,4.209246826E-1,8.288109076E0
2.805690542E0,-5.022655334E0,-4.211941223E0,-2.370769958E0,6.970514018E0
2.815716542E0,-2.633323975E0,-5.023703156E0,-2.131417694E0,6.059284606E0
2.825742542E0,-1.253343658E0,-6.148464203E0,1.002615051E0,6.354503861E0
2.835768542E0,-8.587641907E-1,-7.034022675E0,4.407285004E0,8.345005214E0
2.845794542E0,-1.037941589E0,-7.962242432E0,4.074377289E0,9.004175563E0
2.855820542E0,-1.607357483E0,-9.178612976E0,1.770069122E0,9.484918499E0
2.865846542E0,-2.875071259E0,-1.059317139E1,2.696043549E0,1.130265303E1
2.875871542E0,-4.749623108E0,-1.141361526E1,3.351680145E0,1.280871941E1
2.885897542E0,-7.600145416E0,-1.162302979E1,-1.071920929E0,1.392860532E1
2.895923542E0,-9.565258942E0,-1.100795883E1,-1.453627167E0,1.465545524E1
2.905949542E0,-9.856253815E0,-9.642348633E0,4.770579529E-1,1.379667390E1
2.915975542E0,-9.815388794E0,-8.406219177E0,-1.748813324E0,1.304088671E1
2.926001542E0,-8.185727692E0,-7.836653595E0,-3.804338837E0,1.195375554E1
2.936027542E0,-5.569019165E0,-8.369844818E0,-7.143145752E-1,1.007861707E1
2.946053542E0,-4.449646912E0,-1.068777466E1,4.689747620E-1,1.158653624E1
2.956079542E0,-4.121529236E0,-1.440185120E1,-8.210426331E-1,1.500248087E1
2.966105542E0,-4.248165894E0,-1.812206497E1,-1.036295013E0,1.864215813E1
2.976131542E0,-4.761448517E0,-1.958736786E1,4.052073669E-1,2.016185916E1
2.986157542E0,-6.212980042E0,-2.077903976E1,8.982820129E-1,2.170660096E1
2.996183542E0,-8.569978638E0,-2.356833939E1,-7.182064819E-1,2.508838328E1
3.006209542E0,-1.109028763E1,-2.584001541E1,1.361867981E0,2.815236332E1
3.016235542E0,-1.453402634E1,-2.910517548E1,1.353186035E0,3.256040960E1
3.026261542E0,-1.769649994E1,-3.212993546E1,1.132993927E0,3.669853591E1
3.036286542E0,-1.813164505E1,-3.240401550E1,6.511609039E0,3.769851224E1
3.046312542E0,-1.747735565E1,-3.107507904E1,7.548053741E0,3.644299128E1
3.056338542E0,-1.523876083E1,-2.702315506E1,7.258106689E0,3.186143207E1
3.066364542E0,-1.244736557E1,-2.220362732E1,6.389163666E0,2.624422581E1
3.076390542E0,-1.024783951E1,-1.870525223E1,5.350922699E0,2.198947587E1
3.086416542E0,-8.695567474E0,-1.631577118E1,4.904550934E0,1.912777830E1
3.096442542E0,-7.388036499E0,-1.451022583E1,4.781656494E0,1.697038526E1
3.106468542E0,-7.076534271E0,-1.337169342E1,4.754113770E0,1.585815626E1
3.116494542E0,-7.404651947E0,-1.221265366E1,3.513793030E0,1.470797475E1
3.126520542E0,-7.447462921E0,-1.101140167E1,2.113305359E0,1.346037631E1
