"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.171391417E0,-1.628688126E1,-4.179458771E0,2.159110107E0,1.695264384E1
2.181416417E0,-1.692680054E1,-5.429808655E0,2.602787476E0,1.796590941E1
2.191442417E0,-1.791699142E1,-6.796017609E0,3.085084534E0,1.940933238E1
2.201468417E0,-1.859822479E1,-7.758665771E0,3.231330414E0,2.040912434E1
2.211493417E0,-1.908216843E1,-7.763306122E0,3.103645935E0,2.083340327E1
2.221519417E0,-1.908905411E1,-6.957831116E0,2.571801910E0,2.047968666E1
2.231545417E0,-1.841919708E1,-5.827681274E0,1.750609589E0,1.939828147E1
2.241570417E0,-1.768048325E1,-5.135670319E0,1.012644196E0,1.843909015E1
2.251596417E0,-1.723605743E1,-5.090763702E0,3.724255371E-1,1.797599098E1
2.261622417E0,-1.698981949E1,-5.567671967E0,1.730401611E-1,1.787967786E1
2.271647417E0,-1.699251389E1,-6.597680054E0,6.854246521E-1,1.824129154E1
2.281673417E0,-1.685494995E1,-7.522906036E0,1.707050171E0,1.853638242E1
2.291698417E0,-1.657443329E1,-8.085136871E0,2.865640869E0,1.866261436E1
2.301724417E0,-1.651126465E1,-8.327931976E0,3.808979187E0,1.888080066E1
2.311750417E0,-1.636292313E1,-8.068970490E0,4.285288696E0,1.874079073E1
2.321775417E0,-1.645992142E1,-7.666158142E0,4.310586090E0,1.866226530E1
2.331801417E0,-1.688144485E1,-7.621550903E0,3.999981995E0,1.894917081E1
2.341827417E0,-1.725881012E1,-7.706574097E0,3.429817657E0,1.920993129E1
2.351852417E0,-1.734218674E1,-7.922125854E0,2.873724060E0,1.928133317E1
2.361878417E0,-1.711181580E1,-8.304580536E0,2.320474548E0,1.916154743E1
2.371904417E0,-1.681079178E1,-8.789422302E0,2.118544464E0,1.908782060E1
2.381929417E0,-1.638402924E1,-9.188193054E0,2.408341827E0,1.893830552E1
2.391955417E0,-1.581925369E1,-9.419162750E0,2.581980743E0,1.859128933E1
2.401981417E0,-1.476739105E1,-8.641679535E0,2.624192963E0,1.731013727E1
2.412006417E0,-1.358185638E1,-6.969057770E0,2.495310974E0,1.546806924E1
2.422032417E0,-1.228959366E1,-4.970413971E0,1.878892822E0,1.338915104E1
2.432058417E0,-1.098475708E1,-2.701881409E0,1.125958557E0,1.136806201E1
2.442083417E0,-1.014904495E1,-4.501139832E-1,1.645079041E-1,1.016035329E1
2.452109417E0,-8.455766144E0,1.343156891E0,-5.974076843E-1,8.582595613E0
2.462134417E0,-5.561684418E0,1.982776794E0,-1.106349335E0,6.007307736E0
2.472160417E0,-2.616109772E0,1.513802032E0,-1.453926544E0,3.354031802E0
2.482186417E0,1.055305481E-1,9.460327148E-1,-1.050515442E0,1.417637925E0
2.492211417E0,2.186503143E0,3.739224243E-1,-1.944456482E-1,2.226751689E0
2.502237417E0,3.545377350E0,-1.344204712E-1,3.611988831E-1,3.566263317E0
2.512263417E0,4.137994995E0,-1.857637024E-1,5.159770203E-1,4.174175729E0
2.522288417E0,3.547023926E0,-6.286926270E-3,2.776725769E-1,3.557881436E0
2.532314417E0,2.094594269E0,7.768844604E-2,-1.686991882E-1,2.102812417E0
2.542340417E0,4.230203247E-1,5.508544922E-2,-7.758366394E-1,8.853830204E-1
2.552365417E0,-9.678872681E-1,-4.550537109E-2,-1.089584198E0,1.458105012E0
2.562391417E0,-1.441502380E0,-3.150947571E-1,-8.114625549E-1,1.683949315E0
2.572417417E0,-1.024020538E0,-4.361929321E-1,-3.797602844E-1,1.176052809E0
2.582442417E0,-4.445755005E-1,-3.814068604E-1,1.338217163E-1,6.008550745E-1
2.592468417E0,-1.185534668E-1,-2.600093079E-1,4.860392761E-1,5.638208426E-1
2.602494417E0,-2.302212524E-1,-1.219963074E-1,8.208929443E-1,8.612491801E-1
2.612519417E0,-5.602848816E-1,1.683998108E-1,1.025068359E0,1.180272336E0
2.622545417E0,-1.092877350E0,4.779560852E-1,1.193767548E0,1.687573370E0
2.632570417E0,-1.490001526E0,6.435118103E-1,1.242715759E0,2.044151280E0
2.642596417E0,-1.324296112E0,7.002438354E-1,1.038091278E0,1.822562790E0
2.652622417E0,-8.024812317E-1,7.194039917E-1,7.652087402E-1,1.321764974E0
2.662647417E0,-1.770817566E-1,6.351292419E-1,4.197271729E-1,7.816124373E-1
2.672673417E0,2.878514099E-1,3.803590393E-1,4.450245667E-1,6.523636240E-1
2.682699417E0,5.818400574E-1,3.318598938E-1,6.215075684E-1,9.137507860E-1
2.692724417E0,6.036946106E-1,4.114942932E-1,7.355703735E-1,1.036744188E0
2.702750417E0,3.591032410E-1,4.508624268E-1,7.310797119E-1,9.309724006E-1
2.712776417E0,1.212478638E-2,5.096900940E-1,4.893324280E-1,7.066662773E-1
2.722801417E0,-5.900729370E-1,5.879772949E-1,3.457809448E-2,8.337259831E-1
2.732827417E0,-1.453327789E0,4.736151123E-1,-1.588197327E-1,1.536781261E0
2.742853417E0,-2.156415710E0,4.188290405E-1,-2.833607483E-1,2.214913045E0
2.752878417E0,-2.690505066E0,4.599934387E-1,-5.879772949E-1,2.792154862E0
2.762904417E0,-3.029849396E0,4.213737488E-1,-8.256829834E-1,3.168484746E0
2.772930417E0,-3.120560760E0,2.595602417E-1,-1.133742371E0,3.330261663E0
2.782955417E0,-3.304378510E0,-1.068777466E-1,-1.234632568E0,3.529115720E0
2.792981417E0,-3.933370514E0,-8.951385498E-1,-1.160536652E0,4.197561428E0
2.803006417E0,-4.943919067E0,-1.899699554E0,-9.683363342E-1,5.384131258E0
2.813032417E0,-6.483018494E0,-2.997217255E0,-5.789959717E-1,7.165757210E0
2.823058417E0,-8.574469299E0,-4.012705536E0,-3.016227722E-1,9.471763604E0
2.833083417E0,-1.071651489E1,-4.832999725E0,-4.939727783E-2,1.175602050E1
2.843109417E0,-1.285062698E1,-5.581593018E0,3.905378723E-1,1.401589506E1
2.853135417E0,-1.421219559E1,-5.740562439E0,8.776249695E-1,1.535287550E1
2.863160417E0,-1.561597641E1,-5.536536713E0,9.469308472E-1,1.659544022E1
2.873186417E0,-1.804946594E1,-6.049220581E0,6.385720825E-1,1.904689121E1
2.883212417E0,-2.021755737E1,-6.449188843E0,3.158432007E-2,2.122127848E1
2.893237417E0,-2.099788467E1,-5.776038666E0,-6.610253906E-1,2.178785758E1
2.903263417E0,-2.064581680E1,-4.816384277E0,-2.733316040E-1,2.120193433E1
2.913289417E0,-1.977867004E1,-4.423301697E0,9.621990967E-1,2.029007673E1
2.923314417E0,-1.886976013E1,-4.587360535E0,2.318378906E0,1.955726476E1
2.933340417E0,-1.852323074E1,-5.253774719E0,3.734284515E0,1.961267720E1
2.943366417E0,-1.896376465E1,-6.335126038E0,4.842430115E0,2.057200333E1
2.953391417E0,-1.981968475E1,-7.194788361E0,5.459596710E0,2.178054360E1
2.963417417E0,-2.076437027E1,-7.770790558E0,5.465284882E0,2.283448264E1
2.973443417E0,-2.128738266E1,-7.886350250E0,4.424948273E0,2.312849645E1
2.983468417E0,-2.067006638E1,-7.267088013E0,2.783611450E0,2.208643712E1
2.993494417E0,-1.933888458E1,-6.233786774E0,1.156045990E0,2.035163376E1
3.003519417E0,-1.795845520E1,-5.199737091E0,-3.043171692E-1,1.869855577E1
3.013545417E0,-1.646246613E1,-4.346810760E0,-1.189576263E0,1.706817642E1
3.023571417E0,-1.546853302E1,-4.081412659E0,-1.063388672E0,1.603322296E1
3.033596417E0,-1.524385025E1,-4.743036804E0,-3.023712158E-1,1.596755451E1
3.043622417E0,-1.554322769E1,-5.901777191E0,1.005309448E0,1.665633658E1
3.053648417E0,-1.605546249E1,-6.530020752E0,2.174827423E0,1.746851228E1
3.063673417E0,-1.672457108E1,-6.575675812E0,2.962489471E0,1.821337788E1
3.073699417E0,-1.758602966E1,-6.372248840E0,3.296744385E0,1.899322295E1
3.083725417E0,-1.813239349E1,-5.748046875E0,2.847827911E0,1.923366477E1
3.093750417E0,-1.789169403E1,-4.976251831E0,1.986069946E0,1.867673075E1
3.103776417E0,-1.741029510E1,-4.528682556E0,9.765692139E-1,1.801613246E1
3.113802417E0,-1.703412735E1,-4.554129639E0,2.399510193E-1,1.763403436E1
3.123827417E0,-1.689267151E1,-5.036426697E0,-1.179547119E-1,1.762787162E1
3.133853417E0,-1.691722046E1,-5.846542053E0,-7.604187012E-2,1.789916714E1
3.143879500E0,-1.706211914E1,-6.712640991E0,5.613327026E-1,1.834367883E1
3.153904500E0,-1.706660980E1,-7.549251251E0,1.577569427E0,1.872829650E1
3.163930500E0,-1.669553146E1,-8.248447266E0,2.546504517E0,1.879527436E1
